# Wavelength [nm]	Power [dBm]
1505.4680000000	-46.6738363000
1505.4700000000	-46.6730812000
1505.4720000000	-46.6747476000
1505.4740000000	-46.6753520000
1505.4760000000	-46.6723737000
1505.4780000000	-46.6662208000
1505.4800000000	-46.6612260000
1505.4820000000	-46.6592423000
1505.4840000000	-46.6568092000
1505.4860000000	-46.6517353000
1505.4880000000	-46.6455499000
1505.4900000000	-46.6412215000
1505.4920000000	-46.6394779000
1505.4940000000	-46.6401200000
1505.4960000000	-46.6429931000
1505.4980000000	-46.6428294000
1505.5000000000	-46.6366767000
1505.5020000000	-46.6306749000
1505.5040000000	-46.6314826000
1505.5060000000	-46.6363344000
1505.5080000000	-46.6385226000
1505.5100000000	-46.6383233000
1505.5120000000	-46.6397272000
1505.5140000000	-46.6453310000
1505.5160000000	-46.6540380000
1505.5180000000	-46.6598815000
1505.5200000000	-46.6575618000
1505.5220000000	-46.6510064000
1505.5240000000	-46.6496274000
1505.5260000000	-46.6549982000
1505.5280000000	-46.6625168000
1505.5300000000	-46.6660547000
1505.5320000000	-46.6616337000
1505.5340000000	-46.6553471000
1505.5360000000	-46.6560816000
1505.5380000000	-46.6649627000
1505.5400000000	-46.6753035000
1505.5420000000	-46.6783591000
1505.5440000000	-46.6728873000
1505.5460000000	-46.6676241000
1505.5480000000	-46.6713575000
1505.5500000000	-46.6837211000
1505.5520000000	-46.6955944000
1505.5540000000	-46.6979516000
1505.5560000000	-46.6929980000
1505.5580000000	-46.6884739000
1505.5600000000	-46.6889670000
1505.5620000000	-46.6947990000
1505.5640000000	-46.6987579000
1505.5660000000	-46.6952176000
1505.5680000000	-46.6890267000
1505.5700000000	-46.6847763000
1505.5720000000	-46.6815329000
1505.5740000000	-46.6796991000
1505.5760000000	-46.6777706000
1505.5780000000	-46.6729604000
1505.5800000000	-46.6680294000
1505.5820000000	-46.6659682000
1505.5840000000	-46.6626651000
1505.5860000000	-46.6558822000
1505.5880000000	-46.6495492000
1505.5900000000	-46.6465641000
1505.5920000000	-46.6498166000
1505.5940000000	-46.6581436000
1505.5960000000	-46.6658417000
1505.5980000000	-46.6711200000
1505.6000000000	-46.6744908000
1505.6020000000	-46.6731811000
1505.6040000000	-46.6671437000
1505.6060000000	-46.6610528000
1505.6080000000	-46.6577330000
1505.6100000000	-46.6560289000
1505.6120000000	-46.6548110000
1505.6140000000	-46.6556924000
1505.6160000000	-46.6576452000
1505.6180000000	-46.6582805000
1505.6200000000	-46.6572467000
1505.6220000000	-46.6550802000
1505.6240000000	-46.6513743000
1505.6260000000	-46.6446349000
1505.6280000000	-46.6373635000
1505.6300000000	-46.6332987000
1505.6320000000	-46.6333616000
1505.6340000000	-46.6357511000
1505.6360000000	-46.6375733000
1505.6380000000	-46.6371891000
1505.6400000000	-46.6358221000
1505.6420000000	-46.6375457000
1505.6440000000	-46.6424516000
1505.6460000000	-46.6461261000
1505.6480000000	-46.6442460000
1505.6500000000	-46.6373064000
1505.6520000000	-46.6297015000
1505.6540000000	-46.6246585000
1505.6560000000	-46.6244515000
1505.6580000000	-46.6276126000
1505.6600000000	-46.6296757000
1505.6620000000	-46.6325666000
1505.6640000000	-46.6400016000
1505.6660000000	-46.6487925000
1505.6680000000	-46.6522893000
1505.6700000000	-46.6484204000
1505.6720000000	-46.6421533000
1505.6740000000	-46.6378359000
1505.6760000000	-46.6383510000
1505.6780000000	-46.6428779000
1505.6800000000	-46.6456401000
1505.6820000000	-46.6460389000
1505.6840000000	-46.6463236000
1505.6860000000	-46.6475478000
1505.6880000000	-46.6509998000
1505.6900000000	-46.6541993000
1505.6920000000	-46.6534908000
1505.6940000000	-46.6466276000
1505.6960000000	-46.6349313000
1505.6980000000	-46.6284172000
1505.7000000000	-46.6335701000
1505.7020000000	-46.6419350000
1505.7040000000	-46.6433972000
1505.7060000000	-46.6374928000
1505.7080000000	-46.6316183000
1505.7100000000	-46.6313590000
1505.7120000000	-46.6346849000
1505.7140000000	-46.6372838000
1505.7160000000	-46.6357471000
1505.7180000000	-46.6311175000
1505.7200000000	-46.6285154000
1505.7220000000	-46.6294841000
1505.7240000000	-46.6308800000
1505.7260000000	-46.6298302000
1505.7280000000	-46.6240238000
1505.7300000000	-46.6156738000
1505.7320000000	-46.6118681000
1505.7340000000	-46.6143838000
1505.7360000000	-46.6186881000
1505.7380000000	-46.6195071000
1505.7400000000	-46.6141585000
1505.7420000000	-46.6078079000
1505.7440000000	-46.6069572000
1505.7460000000	-46.6100216000
1505.7480000000	-46.6111430000
1505.7500000000	-46.6071467000
1505.7520000000	-46.6015521000
1505.7540000000	-46.6003653000
1505.7560000000	-46.6044378000
1505.7580000000	-46.6102319000
1505.7600000000	-46.6129762000
1505.7620000000	-46.6093727000
1505.7640000000	-46.6052775000
1505.7660000000	-46.6073055000
1505.7680000000	-46.6105920000
1505.7700000000	-46.6086682000
1505.7720000000	-46.6050874000
1505.7740000000	-46.6027422000
1505.7760000000	-46.6013481000
1505.7780000000	-46.6028393000
1505.7800000000	-46.6057392000
1505.7820000000	-46.6089309000
1505.7840000000	-46.6134333000
1505.7860000000	-46.6192191000
1505.7880000000	-46.6269070000
1505.7900000000	-46.6349834000
1505.7920000000	-46.6373468000
1505.7940000000	-46.6327944000
1505.7960000000	-46.6261084000
1505.7980000000	-46.6203762000
1505.8000000000	-46.6179488000
1505.8020000000	-46.6191016000
1505.8040000000	-46.6195277000
1505.8060000000	-46.6164545000
1505.8080000000	-46.6104269000
1505.8100000000	-46.6074187000
1505.8120000000	-46.6097986000
1505.8140000000	-46.6118743000
1505.8160000000	-46.6115763000
1505.8180000000	-46.6082445000
1505.8200000000	-46.6032365000
1505.8220000000	-46.6023845000
1505.8240000000	-46.6076780000
1505.8260000000	-46.6146784000
1505.8280000000	-46.6183875000
1505.8300000000	-46.6164247000
1505.8320000000	-46.6105724000
1505.8340000000	-46.6049865000
1505.8360000000	-46.6015933000
1505.8380000000	-46.6005000000
1505.8400000000	-46.6001942000
1505.8420000000	-46.5985684000
1505.8440000000	-46.5951860000
1505.8460000000	-46.5925693000
1505.8480000000	-46.5942598000
1505.8500000000	-46.5966398000
1505.8520000000	-46.5967531000
1505.8540000000	-46.5989763000
1505.8560000000	-46.6046749000
1505.8580000000	-46.6113120000
1505.8600000000	-46.6160949000
1505.8620000000	-46.6162602000
1505.8640000000	-46.6112106000
1505.8660000000	-46.6046988000
1505.8680000000	-46.6027844000
1505.8700000000	-46.6063557000
1505.8720000000	-46.6083520000
1505.8740000000	-46.6037442000
1505.8760000000	-46.5950587000
1505.8780000000	-46.5896958000
1505.8800000000	-46.5915947000
1505.8820000000	-46.5919796000
1505.8840000000	-46.5839593000
1505.8860000000	-46.5743740000
1505.8880000000	-46.5687513000
1505.8900000000	-46.5666954000
1505.8920000000	-46.5673430000
1505.8940000000	-46.5690793000
1505.8960000000	-46.5694400000
1505.8980000000	-46.5675619000
1505.9000000000	-46.5658341000
1505.9020000000	-46.5662905000
1505.9040000000	-46.5678279000
1505.9060000000	-46.5697936000
1505.9080000000	-46.5697007000
1505.9100000000	-46.5658412000
1505.9120000000	-46.5626127000
1505.9140000000	-46.5625433000
1505.9160000000	-46.5637244000
1505.9180000000	-46.5642247000
1505.9200000000	-46.5648715000
1505.9220000000	-46.5654095000
1505.9240000000	-46.5646083000
1505.9260000000	-46.5635980000
1505.9280000000	-46.5631204000
1505.9300000000	-46.5619336000
1505.9320000000	-46.5590285000
1505.9340000000	-46.5551403000
1505.9360000000	-46.5519772000
1505.9380000000	-46.5511984000
1505.9400000000	-46.5543945000
1505.9420000000	-46.5590153000
1505.9440000000	-46.5622379000
1505.9460000000	-46.5640438000
1505.9480000000	-46.5675164000
1505.9500000000	-46.5731067000
1505.9520000000	-46.5757617000
1505.9540000000	-46.5741633000
1505.9560000000	-46.5708282000
1505.9580000000	-46.5685996000
1505.9600000000	-46.5687004000
1505.9620000000	-46.5713038000
1505.9640000000	-46.5726018000
1505.9660000000	-46.5698620000
1505.9680000000	-46.5660401000
1505.9700000000	-46.5657051000
1505.9720000000	-46.5679168000
1505.9740000000	-46.5712102000
1505.9760000000	-46.5778653000
1505.9780000000	-46.5865446000
1505.9800000000	-46.5931630000
1505.9820000000	-46.5941794000
1505.9840000000	-46.5880715000
1505.9860000000	-46.5790492000
1505.9880000000	-46.5734175000
1505.9900000000	-46.5716464000
1505.9920000000	-46.5713045000
1505.9940000000	-46.5708486000
1505.9960000000	-46.5708727000
1505.9980000000	-46.5715427000
1506.0000000000	-46.5712683000
1506.0020000000	-46.5711758000
1506.0040000000	-46.5734634000
1506.0060000000	-46.5774450000
1506.0080000000	-46.5843014000
1506.0100000000	-46.5918293000
1506.0120000000	-46.5953570000
1506.0140000000	-46.5952924000
1506.0160000000	-46.5932279000
1506.0180000000	-46.5910700000
1506.0200000000	-46.5892106000
1506.0220000000	-46.5886675000
1506.0240000000	-46.5894667000
1506.0260000000	-46.5891724000
1506.0280000000	-46.5877269000
1506.0300000000	-46.5876721000
1506.0320000000	-46.5904628000
1506.0340000000	-46.5946612000
1506.0360000000	-46.5974196000
1506.0380000000	-46.5977780000
1506.0400000000	-46.5973034000
1506.0420000000	-46.5960139000
1506.0440000000	-46.5931270000
1506.0460000000	-46.5878252000
1506.0480000000	-46.5805620000
1506.0500000000	-46.5758184000
1506.0520000000	-46.5752080000
1506.0540000000	-46.5752012000
1506.0560000000	-46.5739731000
1506.0580000000	-46.5710897000
1506.0600000000	-46.5666832000
1506.0620000000	-46.5640019000
1506.0640000000	-46.5669724000
1506.0660000000	-46.5730299000
1506.0680000000	-46.5750127000
1506.0700000000	-46.5726478000
1506.0720000000	-46.5727041000
1506.0740000000	-46.5795135000
1506.0760000000	-46.5905803000
1506.0780000000	-46.5993381000
1506.0800000000	-46.6019856000
1506.0820000000	-46.6016750000
1506.0840000000	-46.6035906000
1506.0860000000	-46.6062813000
1506.0880000000	-46.6069062000
1506.0900000000	-46.6060184000
1506.0920000000	-46.6049247000
1506.0940000000	-46.6046742000
1506.0960000000	-46.6064552000
1506.0980000000	-46.6090441000
1506.1000000000	-46.6102416000
1506.1020000000	-46.6108237000
1506.1040000000	-46.6107466000
1506.1060000000	-46.6113377000
1506.1080000000	-46.6150762000
1506.1100000000	-46.6189899000
1506.1120000000	-46.6180688000
1506.1140000000	-46.6126593000
1506.1160000000	-46.6075789000
1506.1180000000	-46.6063641000
1506.1200000000	-46.6093604000
1506.1220000000	-46.6167209000
1506.1240000000	-46.6231898000
1506.1260000000	-46.6245888000
1506.1280000000	-46.6233387000
1506.1300000000	-46.6242812000
1506.1320000000	-46.6311455000
1506.1340000000	-46.6392742000
1506.1360000000	-46.6433746000
1506.1380000000	-46.6450391000
1506.1400000000	-46.6481426000
1506.1420000000	-46.6541569000
1506.1440000000	-46.6604424000
1506.1460000000	-46.6653146000
1506.1480000000	-46.6657365000
1506.1500000000	-46.6595224000
1506.1520000000	-46.6536180000
1506.1540000000	-46.6544143000
1506.1560000000	-46.6595363000
1506.1580000000	-46.6643946000
1506.1600000000	-46.6660892000
1506.1620000000	-46.6644184000
1506.1640000000	-46.6624637000
1506.1660000000	-46.6625464000
1506.1680000000	-46.6647813000
1506.1700000000	-46.6673535000
1506.1720000000	-46.6686677000
1506.1740000000	-46.6662545000
1506.1760000000	-46.6581831000
1506.1780000000	-46.6471237000
1506.1800000000	-46.6391208000
1506.1820000000	-46.6359856000
1506.1840000000	-46.6362820000
1506.1860000000	-46.6369484000
1506.1880000000	-46.6343315000
1506.1900000000	-46.6311713000
1506.1920000000	-46.6293140000
1506.1940000000	-46.6267133000
1506.1960000000	-46.6238920000
1506.1980000000	-46.6244606000
1506.2000000000	-46.6290624000
1506.2020000000	-46.6321494000
1506.2040000000	-46.6305633000
1506.2060000000	-46.6270381000
1506.2080000000	-46.6236102000
1506.2100000000	-46.6189717000
1506.2120000000	-46.6124986000
1506.2140000000	-46.6065073000
1506.2160000000	-46.6035689000
1506.2180000000	-46.6051962000
1506.2200000000	-46.6110061000
1506.2220000000	-46.6138694000
1506.2240000000	-46.6097082000
1506.2260000000	-46.6044042000
1506.2280000000	-46.6043731000
1506.2300000000	-46.6075449000
1506.2320000000	-46.6068997000
1506.2340000000	-46.6019965000
1506.2360000000	-46.5958425000
1506.2380000000	-46.5925202000
1506.2400000000	-46.5939112000
1506.2420000000	-46.5972334000
1506.2440000000	-46.5994034000
1506.2460000000	-46.5987940000
1506.2480000000	-46.5974748000
1506.2500000000	-46.5991893000
1506.2520000000	-46.6041436000
1506.2540000000	-46.6089410000
1506.2560000000	-46.6112226000
1506.2580000000	-46.6133699000
1506.2600000000	-46.6196717000
1506.2620000000	-46.6281650000
1506.2640000000	-46.6324455000
1506.2660000000	-46.6317874000
1506.2680000000	-46.6294565000
1506.2700000000	-46.6287135000
1506.2720000000	-46.6307898000
1506.2740000000	-46.6331069000
1506.2760000000	-46.6316801000
1506.2780000000	-46.6245180000
1506.2800000000	-46.6169090000
1506.2820000000	-46.6151081000
1506.2840000000	-46.6173389000
1506.2860000000	-46.6190892000
1506.2880000000	-46.6189645000
1506.2900000000	-46.6157111000
1506.2920000000	-46.6110318000
1506.2940000000	-46.6112204000
1506.2960000000	-46.6149393000
1506.2980000000	-46.6180829000
1506.3000000000	-46.6170395000
1506.3020000000	-46.6096123000
1506.3040000000	-46.6043384000
1506.3060000000	-46.6030088000
1506.3080000000	-46.5993558000
1506.3100000000	-46.5948304000
1506.3120000000	-46.5916066000
1506.3140000000	-46.5880650000
1506.3160000000	-46.5848030000
1506.3180000000	-46.5837262000
1506.3200000000	-46.5835200000
1506.3220000000	-46.5811764000
1506.3240000000	-46.5787941000
1506.3260000000	-46.5784912000
1506.3280000000	-46.5809563000
1506.3300000000	-46.5856606000
1506.3320000000	-46.5873196000
1506.3340000000	-46.5847094000
1506.3360000000	-46.5791132000
1506.3380000000	-46.5705330000
1506.3400000000	-46.5613646000
1506.3420000000	-46.5559863000
1506.3440000000	-46.5550274000
1506.3460000000	-46.5539447000
1506.3480000000	-46.5515819000
1506.3500000000	-46.5524422000
1506.3520000000	-46.5565532000
1506.3540000000	-46.5590793000
1506.3560000000	-46.5580017000
1506.3580000000	-46.5528362000
1506.3600000000	-46.5461508000
1506.3620000000	-46.5426432000
1506.3640000000	-46.5439530000
1506.3660000000	-46.5473493000
1506.3680000000	-46.5474909000
1506.3700000000	-46.5437809000
1506.3720000000	-46.5405395000
1506.3740000000	-46.5417582000
1506.3760000000	-46.5473675000
1506.3780000000	-46.5522929000
1506.3800000000	-46.5525961000
1506.3820000000	-46.5498047000
1506.3840000000	-46.5481492000
1506.3860000000	-46.5505040000
1506.3880000000	-46.5544799000
1506.3900000000	-46.5528533000
1506.3920000000	-46.5464329000
1506.3940000000	-46.5433949000
1506.3960000000	-46.5446393000
1506.3980000000	-46.5440464000
1506.4000000000	-46.5393639000
1506.4020000000	-46.5340110000
1506.4040000000	-46.5310015000
1506.4060000000	-46.5313139000
1506.4080000000	-46.5334228000
1506.4100000000	-46.5351702000
1506.4120000000	-46.5346509000
1506.4140000000	-46.5330733000
1506.4160000000	-46.5349664000
1506.4180000000	-46.5367984000
1506.4200000000	-46.5319395000
1506.4220000000	-46.5237858000
1506.4240000000	-46.5186573000
1506.4260000000	-46.5174472000
1506.4280000000	-46.5160172000
1506.4300000000	-46.5126758000
1506.4320000000	-46.5100489000
1506.4340000000	-46.5082868000
1506.4360000000	-46.5091184000
1506.4380000000	-46.5133451000
1506.4400000000	-46.5185347000
1506.4420000000	-46.5220260000
1506.4440000000	-46.5207349000
1506.4460000000	-46.5167047000
1506.4480000000	-46.5150111000
1506.4500000000	-46.5155416000
1506.4520000000	-46.5152788000
1506.4540000000	-46.5128393000
1506.4560000000	-46.5105122000
1506.4580000000	-46.5114147000
1506.4600000000	-46.5138831000
1506.4620000000	-46.5160675000
1506.4640000000	-46.5162711000
1506.4660000000	-46.5133058000
1506.4680000000	-46.5118792000
1506.4700000000	-46.5134859000
1506.4720000000	-46.5136682000
1506.4740000000	-46.5118760000
1506.4760000000	-46.5116521000
1506.4780000000	-46.5149236000
1506.4800000000	-46.5176318000
1506.4820000000	-46.5182941000
1506.4840000000	-46.5210781000
1506.4860000000	-46.5254470000
1506.4880000000	-46.5287844000
1506.4900000000	-46.5322488000
1506.4920000000	-46.5359917000
1506.4940000000	-46.5365777000
1506.4960000000	-46.5355409000
1506.4980000000	-46.5348782000
1506.5000000000	-46.5340131000
1506.5020000000	-46.5360828000
1506.5040000000	-46.5400822000
1506.5060000000	-46.5453745000
1506.5080000000	-46.5521872000
1506.5100000000	-46.5542916000
1506.5120000000	-46.5487126000
1506.5140000000	-46.5420500000
1506.5160000000	-46.5401274000
1506.5180000000	-46.5411237000
1506.5200000000	-46.5395323000
1506.5220000000	-46.5337585000
1506.5240000000	-46.5273876000
1506.5260000000	-46.5239008000
1506.5280000000	-46.5236673000
1506.5300000000	-46.5230011000
1506.5320000000	-46.5192977000
1506.5340000000	-46.5152051000
1506.5360000000	-46.5154505000
1506.5380000000	-46.5189869000
1506.5400000000	-46.5192623000
1506.5420000000	-46.5130219000
1506.5440000000	-46.5048323000
1506.5460000000	-46.5018617000
1506.5480000000	-46.5035731000
1506.5500000000	-46.5050068000
1506.5520000000	-46.5028410000
1506.5540000000	-46.4980997000
1506.5560000000	-46.4961719000
1506.5580000000	-46.5006503000
1506.5600000000	-46.5093928000
1506.5620000000	-46.5161220000
1506.5640000000	-46.5172035000
1506.5660000000	-46.5146772000
1506.5680000000	-46.5145405000
1506.5700000000	-46.5191648000
1506.5720000000	-46.5247436000
1506.5740000000	-46.5272565000
1506.5760000000	-46.5255141000
1506.5780000000	-46.5246616000
1506.5800000000	-46.5284264000
1506.5820000000	-46.5318119000
1506.5840000000	-46.5319882000
1506.5860000000	-46.5303089000
1506.5880000000	-46.5276198000
1506.5900000000	-46.5268138000
1506.5920000000	-46.5305285000
1506.5940000000	-46.5359344000
1506.5960000000	-46.5391253000
1506.5980000000	-46.5410389000
1506.6000000000	-46.5428649000
1506.6020000000	-46.5440275000
1506.6040000000	-46.5423047000
1506.6060000000	-46.5359305000
1506.6080000000	-46.5285546000
1506.6100000000	-46.5263110000
1506.6120000000	-46.5297091000
1506.6140000000	-46.5330832000
1506.6160000000	-46.5312617000
1506.6180000000	-46.5269831000
1506.6200000000	-46.5266831000
1506.6220000000	-46.5302801000
1506.6240000000	-46.5337660000
1506.6260000000	-46.5333193000
1506.6280000000	-46.5292462000
1506.6300000000	-46.5270630000
1506.6320000000	-46.5301650000
1506.6340000000	-46.5342511000
1506.6360000000	-46.5325890000
1506.6380000000	-46.5242869000
1506.6400000000	-46.5115127000
1506.6420000000	-46.4989495000
1506.6440000000	-46.4953579000
1506.6460000000	-46.5010551000
1506.6480000000	-46.5060321000
1506.6500000000	-46.5057848000
1506.6520000000	-46.5022747000
1506.6540000000	-46.4993909000
1506.6560000000	-46.4986094000
1506.6580000000	-46.4952391000
1506.6600000000	-46.4868327000
1506.6620000000	-46.4767249000
1506.6640000000	-46.4718445000
1506.6660000000	-46.4746788000
1506.6680000000	-46.4776046000
1506.6700000000	-46.4738499000
1506.6720000000	-46.4656858000
1506.6740000000	-46.4581569000
1506.6760000000	-46.4537616000
1506.6780000000	-46.4527147000
1506.6800000000	-46.4541889000
1506.6820000000	-46.4552547000
1506.6840000000	-46.4535776000
1506.6860000000	-46.4525422000
1506.6880000000	-46.4524197000
1506.6900000000	-46.4503857000
1506.6920000000	-46.4466674000
1506.6940000000	-46.4446344000
1506.6960000000	-46.4462411000
1506.6980000000	-46.4482125000
1506.7000000000	-46.4495827000
1506.7020000000	-46.4503275000
1506.7040000000	-46.4470610000
1506.7060000000	-46.4388548000
1506.7080000000	-46.4306498000
1506.7100000000	-46.4286951000
1506.7120000000	-46.4354808000
1506.7140000000	-46.4452985000
1506.7160000000	-46.4505539000
1506.7180000000	-46.4511481000
1506.7200000000	-46.4527370000
1506.7220000000	-46.4575052000
1506.7240000000	-46.4608233000
1506.7260000000	-46.4607187000
1506.7280000000	-46.4603638000
1506.7300000000	-46.4619512000
1506.7320000000	-46.4643725000
1506.7340000000	-46.4648264000
1506.7360000000	-46.4631995000
1506.7380000000	-46.4630938000
1506.7400000000	-46.4667180000
1506.7420000000	-46.4718259000
