# Wavelength [nm]	Power [dBm]
1505.4160000000	-47.4646865000
1505.4180000000	-47.4689337000
1505.4200000000	-47.4794753000
1505.4220000000	-47.4904618000
1505.4240000000	-47.4960265000
1505.4260000000	-47.4953790000
1505.4280000000	-47.4919434000
1505.4300000000	-47.4904676000
1505.4320000000	-47.4893640000
1505.4340000000	-47.4879758000
1505.4360000000	-47.4909641000
1505.4380000000	-47.4992921000
1505.4400000000	-47.5092239000
1505.4420000000	-47.5179712000
1505.4440000000	-47.5240832000
1505.4460000000	-47.5274920000
1505.4480000000	-47.5294537000
1505.4500000000	-47.5315250000
1505.4520000000	-47.5348367000
1505.4540000000	-47.5377829000
1505.4560000000	-47.5371036000
1505.4580000000	-47.5310502000
1505.4600000000	-47.5228044000
1505.4620000000	-47.5186635000
1505.4640000000	-47.5173971000
1505.4660000000	-47.5140269000
1505.4680000000	-47.5098281000
1505.4700000000	-47.5084925000
1505.4720000000	-47.5103147000
1505.4740000000	-47.5113555000
1505.4760000000	-47.5075468000
1505.4780000000	-47.4996590000
1505.4800000000	-47.4919536000
1505.4820000000	-47.4860753000
1505.4840000000	-47.4805153000
1505.4860000000	-47.4778180000
1505.4880000000	-47.4799878000
1505.4900000000	-47.4833873000
1505.4920000000	-47.4853841000
1505.4940000000	-47.4868264000
1505.4960000000	-47.4913861000
1505.4980000000	-47.4962076000
1505.5000000000	-47.4924942000
1505.5020000000	-47.4795164000
1505.5040000000	-47.4667430000
1505.5060000000	-47.4622060000
1505.5080000000	-47.4638560000
1505.5100000000	-47.4676738000
1505.5120000000	-47.4717045000
1505.5140000000	-47.4731749000
1505.5160000000	-47.4722253000
1505.5180000000	-47.4697048000
1505.5200000000	-47.4662079000
1505.5220000000	-47.4621981000
1505.5240000000	-47.4595196000
1505.5260000000	-47.4608538000
1505.5280000000	-47.4677756000
1505.5300000000	-47.4828094000
1505.5320000000	-47.4986948000
1505.5340000000	-47.5028602000
1505.5360000000	-47.4956888000
1505.5380000000	-47.4898151000
1505.5400000000	-47.4918091000
1505.5420000000	-47.4961313000
1505.5440000000	-47.4985775000
1505.5460000000	-47.4991642000
1505.5480000000	-47.4957070000
1505.5500000000	-47.4890742000
1505.5520000000	-47.4858012000
1505.5540000000	-47.4875005000
1505.5560000000	-47.4899069000
1505.5580000000	-47.4918477000
1505.5600000000	-47.4936447000
1505.5620000000	-47.4932841000
1505.5640000000	-47.4899800000
1505.5660000000	-47.4861541000
1505.5680000000	-47.4841114000
1505.5700000000	-47.4834006000
1505.5720000000	-47.4823564000
1505.5740000000	-47.4805905000
1505.5760000000	-47.4800245000
1505.5780000000	-47.4814937000
1505.5800000000	-47.4826072000
1505.5820000000	-47.4790164000
1505.5840000000	-47.4691754000
1505.5860000000	-47.4588616000
1505.5880000000	-47.4541623000
1505.5900000000	-47.4528143000
1505.5920000000	-47.4510112000
1505.5940000000	-47.4506476000
1505.5960000000	-47.4535649000
1505.5980000000	-47.4565318000
1505.6000000000	-47.4577683000
1505.6020000000	-47.4559376000
1505.6040000000	-47.4515603000
1505.6060000000	-47.4460176000
1505.6080000000	-47.4404986000
1505.6100000000	-47.4391045000
1505.6120000000	-47.4418006000
1505.6140000000	-47.4458570000
1505.6160000000	-47.4474745000
1505.6180000000	-47.4449871000
1505.6200000000	-47.4401607000
1505.6220000000	-47.4343109000
1505.6240000000	-47.4272206000
1505.6260000000	-47.4221050000
1505.6280000000	-47.4219549000
1505.6300000000	-47.4248291000
1505.6320000000	-47.4280634000
1505.6340000000	-47.4287416000
1505.6360000000	-47.4240655000
1505.6380000000	-47.4166825000
1505.6400000000	-47.4134157000
1505.6420000000	-47.4138774000
1505.6440000000	-47.4151941000
1505.6460000000	-47.4167784000
1505.6480000000	-47.4195855000
1505.6500000000	-47.4232859000
1505.6520000000	-47.4258718000
1505.6540000000	-47.4303724000
1505.6560000000	-47.4380528000
1505.6580000000	-47.4452814000
1505.6600000000	-47.4510104000
1505.6620000000	-47.4580243000
1505.6640000000	-47.4663189000
1505.6660000000	-47.4717826000
1505.6680000000	-47.4726098000
1505.6700000000	-47.4711030000
1505.6720000000	-47.4727281000
1505.6740000000	-47.4781760000
1505.6760000000	-47.4840835000
1505.6780000000	-47.4911312000
1505.6800000000	-47.5006088000
1505.6820000000	-47.5114949000
1505.6840000000	-47.5208953000
1505.6860000000	-47.5269842000
1505.6880000000	-47.5310306000
1505.6900000000	-47.5336519000
1505.6920000000	-47.5345554000
1505.6940000000	-47.5318490000
1505.6960000000	-47.5227205000
1505.6980000000	-47.5115265000
1505.7000000000	-47.5066453000
1505.7020000000	-47.5092925000
1505.7040000000	-47.5111177000
1505.7060000000	-47.5073861000
1505.7080000000	-47.5017122000
1505.7100000000	-47.4958934000
1505.7120000000	-47.4895949000
1505.7140000000	-47.4858140000
1505.7160000000	-47.4865350000
1505.7180000000	-47.4891296000
1505.7200000000	-47.4907096000
1505.7220000000	-47.4914602000
1505.7240000000	-47.4901254000
1505.7260000000	-47.4836816000
1505.7280000000	-47.4734884000
1505.7300000000	-47.4610717000
1505.7320000000	-47.4529439000
1505.7340000000	-47.4562450000
1505.7360000000	-47.4646667000
1505.7380000000	-47.4687952000
1505.7400000000	-47.4683163000
1505.7420000000	-47.4687749000
1505.7440000000	-47.4708982000
1505.7460000000	-47.4705558000
1505.7480000000	-47.4694838000
1505.7500000000	-47.4728248000
1505.7520000000	-47.4787569000
1505.7540000000	-47.4817423000
1505.7560000000	-47.4820542000
1505.7580000000	-47.4825935000
1505.7600000000	-47.4848542000
1505.7620000000	-47.4892723000
1505.7640000000	-47.4956537000
1505.7660000000	-47.5051293000
1505.7680000000	-47.5123061000
1505.7700000000	-47.5151502000
1505.7720000000	-47.5203084000
1505.7740000000	-47.5265734000
1505.7760000000	-47.5281041000
1505.7780000000	-47.5258623000
1505.7800000000	-47.5268487000
1505.7820000000	-47.5354610000
1505.7840000000	-47.5481293000
1505.7860000000	-47.5579975000
1505.7880000000	-47.5646634000
1505.7900000000	-47.5698483000
1505.7920000000	-47.5708027000
1505.7940000000	-47.5693635000
1505.7960000000	-47.5716232000
1505.7980000000	-47.5746420000
1505.8000000000	-47.5730203000
1505.8020000000	-47.5696731000
1505.8040000000	-47.5680366000
1505.8060000000	-47.5693851000
1505.8080000000	-47.5729566000
1505.8100000000	-47.5782464000
1505.8120000000	-47.5842591000
1505.8140000000	-47.5857753000
1505.8160000000	-47.5837636000
1505.8180000000	-47.5820728000
1505.8200000000	-47.5827474000
1505.8220000000	-47.5883687000
1505.8240000000	-47.5961800000
1505.8260000000	-47.5998246000
1505.8280000000	-47.5975578000
1505.8300000000	-47.5954752000
1505.8320000000	-47.5995541000
1505.8340000000	-47.6071197000
1505.8360000000	-47.6142952000
1505.8380000000	-47.6198671000
1505.8400000000	-47.6233040000
1505.8420000000	-47.6262784000
1505.8440000000	-47.6307339000
1505.8460000000	-47.6343205000
1505.8480000000	-47.6314605000
1505.8500000000	-47.6252253000
1505.8520000000	-47.6228145000
1505.8540000000	-47.6233511000
1505.8560000000	-47.6246090000
1505.8580000000	-47.6293753000
1505.8600000000	-47.6365355000
1505.8620000000	-47.6410515000
1505.8640000000	-47.6440083000
1505.8660000000	-47.6516347000
1505.8680000000	-47.6663472000
1505.8700000000	-47.6800320000
1505.8720000000	-47.6821116000
1505.8740000000	-47.6783413000
1505.8760000000	-47.6808179000
1505.8780000000	-47.6862801000
1505.8800000000	-47.6860042000
1505.8820000000	-47.6814607000
1505.8840000000	-47.6803413000
1505.8860000000	-47.6840581000
1505.8880000000	-47.6890414000
1505.8900000000	-47.6942423000
1505.8920000000	-47.6999568000
1505.8940000000	-47.7056608000
1505.8960000000	-47.7128658000
1505.8980000000	-47.7245589000
1505.9000000000	-47.7379890000
1505.9020000000	-47.7471469000
1505.9040000000	-47.7523443000
1505.9060000000	-47.7552540000
1505.9080000000	-47.7585631000
1505.9100000000	-47.7670733000
1505.9120000000	-47.7794767000
1505.9140000000	-47.7857368000
1505.9160000000	-47.7847638000
1505.9180000000	-47.7871888000
1505.9200000000	-47.7952903000
1505.9220000000	-47.8071849000
1505.9240000000	-47.8197877000
1505.9260000000	-47.8297563000
1505.9280000000	-47.8377149000
1505.9300000000	-47.8453071000
1505.9320000000	-47.8499035000
1505.9340000000	-47.8465261000
1505.9360000000	-47.8392488000
1505.9380000000	-47.8350268000
1505.9400000000	-47.8368804000
1505.9420000000	-47.8429503000
1505.9440000000	-47.8463846000
1505.9460000000	-47.8448814000
1505.9480000000	-47.8389563000
1505.9500000000	-47.8293049000
1505.9520000000	-47.8229018000
1505.9540000000	-47.8251486000
1505.9560000000	-47.8347058000
1505.9580000000	-47.8465328000
1505.9600000000	-47.8540055000
1505.9620000000	-47.8568105000
1505.9640000000	-47.8585577000
1505.9660000000	-47.8595324000
1505.9680000000	-47.8661381000
1505.9700000000	-47.8779184000
1505.9720000000	-47.8837489000
1505.9740000000	-47.8851511000
1505.9760000000	-47.8897870000
1505.9780000000	-47.8971647000
1505.9800000000	-47.9043984000
1505.9820000000	-47.9094030000
1505.9840000000	-47.9116354000
1505.9860000000	-47.9142076000
1505.9880000000	-47.9152985000
1505.9900000000	-47.9152990000
1505.9920000000	-47.9209269000
1505.9940000000	-47.9294262000
1505.9960000000	-47.9331524000
1505.9980000000	-47.9365862000
1506.0000000000	-47.9451230000
1506.0020000000	-47.9576568000
1506.0040000000	-47.9705769000
1506.0060000000	-47.9793079000
1506.0080000000	-47.9823604000
1506.0100000000	-47.9789399000
1506.0120000000	-47.9739244000
1506.0140000000	-47.9776077000
1506.0160000000	-47.9904039000
1506.0180000000	-48.0027754000
1506.0200000000	-48.0089335000
1506.0220000000	-48.0099286000
1506.0240000000	-48.0089850000
1506.0260000000	-48.0085929000
1506.0280000000	-48.0060500000
1506.0300000000	-47.9994086000
1506.0320000000	-47.9909236000
1506.0340000000	-47.9812108000
1506.0360000000	-47.9721199000
1506.0380000000	-47.9666755000
1506.0400000000	-47.9626446000
1506.0420000000	-47.9569278000
1506.0440000000	-47.9508066000
1506.0460000000	-47.9496136000
1506.0480000000	-47.9539184000
1506.0500000000	-47.9545399000
1506.0520000000	-47.9482899000
1506.0540000000	-47.9433161000
1506.0560000000	-47.9445079000
1506.0580000000	-47.9471045000
1506.0600000000	-47.9496244000
1506.0620000000	-47.9548945000
1506.0640000000	-47.9570961000
1506.0660000000	-47.9528976000
1506.0680000000	-47.9489017000
1506.0700000000	-47.9513704000
1506.0720000000	-47.9602407000
1506.0740000000	-47.9659366000
1506.0760000000	-47.9624203000
1506.0780000000	-47.9569614000
1506.0800000000	-47.9591848000
1506.0820000000	-47.9695374000
1506.0840000000	-47.9801251000
1506.0860000000	-47.9848074000
1506.0880000000	-47.9843063000
1506.0900000000	-47.9831031000
1506.0920000000	-47.9855024000
1506.0940000000	-47.9926305000
1506.0960000000	-48.0003591000
1506.0980000000	-48.0051472000
1506.1000000000	-48.0067284000
1506.1020000000	-48.0060231000
1506.1040000000	-48.0049556000
1506.1060000000	-48.0065557000
1506.1080000000	-48.0100645000
1506.1100000000	-48.0089330000
1506.1120000000	-48.0024188000
1506.1140000000	-48.0004259000
1506.1160000000	-48.0046811000
1506.1180000000	-48.0052760000
1506.1200000000	-47.9989387000
1506.1220000000	-47.9872091000
1506.1240000000	-47.9745497000
1506.1260000000	-47.9668511000
1506.1280000000	-47.9636000000
1506.1300000000	-47.9606481000
1506.1320000000	-47.9582379000
1506.1340000000	-47.9598085000
1506.1360000000	-47.9655241000
1506.1380000000	-47.9709299000
1506.1400000000	-47.9696022000
1506.1420000000	-47.9606536000
1506.1440000000	-47.9541887000
1506.1460000000	-47.9589774000
1506.1480000000	-47.9698933000
1506.1500000000	-47.9790123000
1506.1520000000	-47.9823256000
1506.1540000000	-47.9801082000
1506.1560000000	-47.9713676000
1506.1580000000	-47.9588175000
1506.1600000000	-47.9533044000
1506.1620000000	-47.9548866000
1506.1640000000	-47.9555210000
1506.1660000000	-47.9504596000
1506.1680000000	-47.9405049000
1506.1700000000	-47.9321979000
1506.1720000000	-47.9304665000
1506.1740000000	-47.9318706000
1506.1760000000	-47.9297263000
1506.1780000000	-47.9238083000
1506.1800000000	-47.9156211000
1506.1820000000	-47.9074035000
1506.1840000000	-47.9030529000
1506.1860000000	-47.9040045000
1506.1880000000	-47.9100210000
1506.1900000000	-47.9170909000
1506.1920000000	-47.9221688000
1506.1940000000	-47.9262662000
1506.1960000000	-47.9317219000
1506.1980000000	-47.9345908000
1506.2000000000	-47.9291315000
1506.2020000000	-47.9194373000
1506.2040000000	-47.9126983000
1506.2060000000	-47.9110723000
1506.2080000000	-47.9126939000
1506.2100000000	-47.9139520000
1506.2120000000	-47.9102305000
1506.2140000000	-47.8996519000
1506.2160000000	-47.8871778000
1506.2180000000	-47.8800546000
1506.2200000000	-47.8778927000
1506.2220000000	-47.8762114000
1506.2240000000	-47.8788024000
1506.2260000000	-47.8896024000
1506.2280000000	-47.9026235000
1506.2300000000	-47.9115055000
1506.2320000000	-47.9170063000
1506.2340000000	-47.9231922000
1506.2360000000	-47.9307976000
1506.2380000000	-47.9353504000
1506.2400000000	-47.9350023000
1506.2420000000	-47.9342069000
1506.2440000000	-47.9360238000
1506.2460000000	-47.9390690000
1506.2480000000	-47.9415331000
1506.2500000000	-47.9439621000
1506.2520000000	-47.9473453000
1506.2540000000	-47.9508534000
1506.2560000000	-47.9530150000
1506.2580000000	-47.9522759000
1506.2600000000	-47.9467904000
1506.2620000000	-47.9377633000
1506.2640000000	-47.9366618000
1506.2660000000	-47.9471301000
1506.2680000000	-47.9561531000
1506.2700000000	-47.9554885000
1506.2720000000	-47.9501186000
1506.2740000000	-47.9496412000
1506.2760000000	-47.9545231000
1506.2780000000	-47.9599216000
1506.2800000000	-47.9624830000
1506.2820000000	-47.9589182000
1506.2840000000	-47.9521542000
1506.2860000000	-47.9497432000
1506.2880000000	-47.9529164000
1506.2900000000	-47.9576578000
1506.2920000000	-47.9601932000
1506.2940000000	-47.9579649000
1506.2960000000	-47.9515271000
1506.2980000000	-47.9463798000
1506.3000000000	-47.9521749000
1506.3020000000	-47.9696537000
1506.3040000000	-47.9877872000
1506.3060000000	-47.9963487000
1506.3080000000	-47.9954175000
1506.3100000000	-47.9929192000
1506.3120000000	-47.9916703000
1506.3140000000	-47.9897778000
1506.3160000000	-47.9879144000
1506.3180000000	-47.9888698000
1506.3200000000	-47.9928629000
1506.3220000000	-47.9991709000
1506.3240000000	-48.0084211000
1506.3260000000	-48.0172241000
1506.3280000000	-48.0211702000
1506.3300000000	-48.0220063000
1506.3320000000	-48.0195582000
1506.3340000000	-48.0147347000
1506.3360000000	-48.0125072000
1506.3380000000	-48.0126072000
1506.3400000000	-48.0129426000
1506.3420000000	-48.0141336000
1506.3440000000	-48.0152309000
1506.3460000000	-48.0131236000
1506.3480000000	-48.0098342000
1506.3500000000	-48.0091458000
1506.3520000000	-48.0106940000
1506.3540000000	-48.0115050000
1506.3560000000	-48.0107999000
1506.3580000000	-48.0076166000
1506.3600000000	-47.9989990000
1506.3620000000	-47.9861686000
1506.3640000000	-47.9741127000
1506.3660000000	-47.9670682000
1506.3680000000	-47.9649145000
1506.3700000000	-47.9650163000
1506.3720000000	-47.9627805000
1506.3740000000	-47.9574535000
1506.3760000000	-47.9540353000
1506.3780000000	-47.9543776000
1506.3800000000	-47.9559380000
1506.3820000000	-47.9560292000
1506.3840000000	-47.9545127000
1506.3860000000	-47.9500920000
1506.3880000000	-47.9409381000
1506.3900000000	-47.9296214000
1506.3920000000	-47.9194339000
1506.3940000000	-47.9154774000
1506.3960000000	-47.9165422000
1506.3980000000	-47.9164351000
1506.4000000000	-47.9191149000
1506.4020000000	-47.9261726000
1506.4040000000	-47.9305916000
1506.4060000000	-47.9301079000
1506.4080000000	-47.9294586000
1506.4100000000	-47.9317420000
1506.4120000000	-47.9393870000
1506.4140000000	-47.9501590000
1506.4160000000	-47.9544363000
1506.4180000000	-47.9520043000
1506.4200000000	-47.9518091000
1506.4220000000	-47.9584921000
1506.4240000000	-47.9664366000
1506.4260000000	-47.9669668000
1506.4280000000	-47.9626575000
1506.4300000000	-47.9599004000
1506.4320000000	-47.9579515000
1506.4340000000	-47.9555171000
1506.4360000000	-47.9529391000
1506.4380000000	-47.9496382000
1506.4400000000	-47.9455557000
1506.4420000000	-47.9424444000
1506.4440000000	-47.9438362000
1506.4460000000	-47.9502463000
1506.4480000000	-47.9551402000
1506.4500000000	-47.9559315000
1506.4520000000	-47.9558669000
1506.4540000000	-47.9526339000
1506.4560000000	-47.9449336000
1506.4580000000	-47.9403977000
1506.4600000000	-47.9420809000
1506.4620000000	-47.9424454000
1506.4640000000	-47.9329237000
1506.4660000000	-47.9150619000
1506.4680000000	-47.8991882000
1506.4700000000	-47.8921567000
1506.4720000000	-47.8914294000
1506.4740000000	-47.8882376000
1506.4760000000	-47.8796828000
1506.4780000000	-47.8690476000
1506.4800000000	-47.8569364000
1506.4820000000	-47.8458593000
1506.4840000000	-47.8401697000
1506.4860000000	-47.8385922000
1506.4880000000	-47.8388573000
1506.4900000000	-47.8394203000
1506.4920000000	-47.8382388000
1506.4940000000	-47.8378959000
1506.4960000000	-47.8425191000
1506.4980000000	-47.8460589000
1506.5000000000	-47.8392012000
1506.5020000000	-47.8246756000
1506.5040000000	-47.8110777000
1506.5060000000	-47.8049626000
1506.5080000000	-47.8064035000
1506.5100000000	-47.8093415000
1506.5120000000	-47.8121149000
1506.5140000000	-47.8148996000
1506.5160000000	-47.8149092000
1506.5180000000	-47.8136035000
1506.5200000000	-47.8150462000
1506.5220000000	-47.8188281000
1506.5240000000	-47.8198685000
1506.5260000000	-47.8175585000
1506.5280000000	-47.8169095000
1506.5300000000	-47.8173363000
1506.5320000000	-47.8182066000
1506.5340000000	-47.8201057000
1506.5360000000	-47.8190571000
1506.5380000000	-47.8155942000
1506.5400000000	-47.8178252000
1506.5420000000	-47.8262068000
1506.5440000000	-47.8296370000
1506.5460000000	-47.8264960000
1506.5480000000	-47.8250533000
1506.5500000000	-47.8264721000
1506.5520000000	-47.8247809000
1506.5540000000	-47.8182726000
1506.5560000000	-47.8120982000
1506.5580000000	-47.8100833000
1506.5600000000	-47.8110820000
1506.5620000000	-47.8139353000
1506.5640000000	-47.8189519000
1506.5660000000	-47.8263327000
1506.5680000000	-47.8339684000
1506.5700000000	-47.8350076000
1506.5720000000	-47.8301776000
1506.5740000000	-47.8262590000
1506.5760000000	-47.8252323000
1506.5780000000	-47.8278276000
1506.5800000000	-47.8321121000
1506.5820000000	-47.8353699000
1506.5840000000	-47.8364806000
1506.5860000000	-47.8352341000
1506.5880000000	-47.8348397000
1506.5900000000	-47.8384203000
1506.5920000000	-47.8445746000
1506.5940000000	-47.8455543000
1506.5960000000	-47.8371061000
1506.5980000000	-47.8265626000
1506.6000000000	-47.8179877000
1506.6020000000	-47.8100991000
1506.6040000000	-47.8073451000
1506.6060000000	-47.8122886000
1506.6080000000	-47.8159654000
1506.6100000000	-47.8121492000
1506.6120000000	-47.8032007000
1506.6140000000	-47.7952247000
1506.6160000000	-47.7915683000
1506.6180000000	-47.7889220000
1506.6200000000	-47.7845081000
1506.6220000000	-47.7771327000
1506.6240000000	-47.7700732000
1506.6260000000	-47.7660653000
1506.6280000000	-47.7624187000
1506.6300000000	-47.7570480000
1506.6320000000	-47.7529823000
1506.6340000000	-47.7527092000
1506.6360000000	-47.7546095000
1506.6380000000	-47.7600980000
1506.6400000000	-47.7693878000
1506.6420000000	-47.7744492000
1506.6440000000	-47.7695017000
1506.6460000000	-47.7560757000
1506.6480000000	-47.7426761000
1506.6500000000	-47.7348217000
1506.6520000000	-47.7307281000
1506.6540000000	-47.7290639000
1506.6560000000	-47.7285844000
1506.6580000000	-47.7247942000
1506.6600000000	-47.7175315000
1506.6620000000	-47.7149201000
1506.6640000000	-47.7194861000
1506.6660000000	-47.7251451000
1506.6680000000	-47.7263112000
1506.6700000000	-47.7226469000
1506.6720000000	-47.7172905000
1506.6740000000	-47.7162977000
1506.6760000000	-47.7216833000
1506.6780000000	-47.7261404000
1506.6800000000	-47.7258353000
1506.6820000000	-47.7244494000
1506.6840000000	-47.7211681000
1506.6860000000	-47.7136212000
1506.6880000000	-47.7064960000
1506.6900000000	-47.7018351000
1506.6920000000	-47.6966140000
1506.6940000000	-47.6894284000
1506.6960000000	-47.6843951000
1506.6980000000	-47.6869345000
1506.7000000000	-47.6922832000
1506.7020000000	-47.6939236000
1506.7040000000	-47.6929529000
1506.7060000000	-47.6911615000
1506.7080000000	-47.6879595000
1506.7100000000	-47.6850547000
1506.7120000000	-47.6829089000
1506.7140000000	-47.6786024000
1506.7160000000	-47.6710639000
1506.7180000000	-47.6609657000
1506.7200000000	-47.6524987000
1506.7220000000	-47.6473072000
1506.7240000000	-47.6398681000
1506.7260000000	-47.6326910000
1506.7280000000	-47.6297547000
1506.7300000000	-47.6283036000
1506.7320000000	-47.6274897000
1506.7340000000	-47.6267450000
1506.7360000000	-47.6263859000
1506.7380000000	-47.6255257000
1506.7400000000	-47.6209071000
1506.7420000000	-47.6152900000
