# Wavelength [nm]	Power [dBm]
1506.1940000000	-51.3198329000
1506.1960000000	-51.3310971000
1506.1980000000	-51.3220004000
1506.2000000000	-51.3060848000
1506.2020000000	-51.2994746000
1506.2040000000	-51.2990103000
1506.2060000000	-51.2957516000
1506.2080000000	-51.2825748000
1506.2100000000	-51.2611237000
1506.2120000000	-51.2467455000
1506.2140000000	-51.2531006000
1506.2160000000	-51.2731048000
1506.2180000000	-51.2862128000
1506.2200000000	-51.2836437000
1506.2220000000	-51.2762278000
1506.2240000000	-51.2817300000
1506.2260000000	-51.2931303000
1506.2280000000	-51.2904685000
1506.2300000000	-51.2761348000
1506.2320000000	-51.2644518000
1506.2340000000	-51.2672082000
1506.2360000000	-51.2777741000
1506.2380000000	-51.2812008000
1506.2400000000	-51.2704585000
1506.2420000000	-51.2460369000
1506.2440000000	-51.2248389000
1506.2460000000	-51.2280364000
1506.2480000000	-51.2522379000
1506.2500000000	-51.2692378000
1506.2520000000	-51.2631987000
1506.2540000000	-51.2508328000
1506.2560000000	-51.2517652000
1506.2580000000	-51.2636700000
1506.2600000000	-51.2686775000
1506.2620000000	-51.2566065000
1506.2640000000	-51.2260994000
1506.2660000000	-51.1919630000
1506.2680000000	-51.1781241000
1506.2700000000	-51.1865705000
1506.2720000000	-51.2053441000
1506.2740000000	-51.2177995000
1506.2760000000	-51.2089823000
1506.2780000000	-51.1845089000
1506.2800000000	-51.1672551000
1506.2820000000	-51.1673037000
1506.2840000000	-51.1746188000
1506.2860000000	-51.1726129000
1506.2880000000	-51.1585565000
1506.2900000000	-51.1510583000
1506.2920000000	-51.1630098000
1506.2940000000	-51.1820731000
1506.2960000000	-51.1840420000
1506.2980000000	-51.1657965000
1506.3000000000	-51.1496592000
1506.3020000000	-51.1513225000
1506.3040000000	-51.1671936000
1506.3060000000	-51.1843154000
1506.3080000000	-51.1874920000
1506.3100000000	-51.1711447000
1506.3120000000	-51.1483073000
1506.3140000000	-51.1327950000
1506.3160000000	-51.1267877000
1506.3180000000	-51.1279081000
1506.3200000000	-51.1338523000
1506.3220000000	-51.1442957000
1506.3240000000	-51.1633237000
1506.3260000000	-51.1883152000
1506.3280000000	-51.2055032000
1506.3300000000	-51.2067577000
1506.3320000000	-51.2030008000
1506.3340000000	-51.2105306000
1506.3360000000	-51.2197206000
1506.3380000000	-51.2140890000
1506.3400000000	-51.1954347000
1506.3420000000	-51.1713003000
1506.3440000000	-51.1535839000
1506.3460000000	-51.1486525000
1506.3480000000	-51.1514352000
1506.3500000000	-51.1516989000
1506.3520000000	-51.1408955000
1506.3540000000	-51.1277494000
1506.3560000000	-51.1285545000
1506.3580000000	-51.1418562000
1506.3600000000	-51.1541517000
1506.3620000000	-51.1585045000
1506.3640000000	-51.1667301000
1506.3660000000	-51.1821537000
1506.3680000000	-51.1949577000
1506.3700000000	-51.2072753000
1506.3720000000	-51.2160520000
1506.3740000000	-51.2213573000
1506.3760000000	-51.2305865000
1506.3780000000	-51.2484678000
1506.3800000000	-51.2732142000
1506.3820000000	-51.2934798000
1506.3840000000	-51.3030786000
1506.3860000000	-51.3061376000
1506.3880000000	-51.3156211000
1506.3900000000	-51.3406542000
1506.3920000000	-51.3666225000
1506.3940000000	-51.3706951000
1506.3960000000	-51.3522592000
1506.3980000000	-51.3321880000
1506.4000000000	-51.3244075000
1506.4020000000	-51.3290452000
1506.4040000000	-51.3376659000
1506.4060000000	-51.3415546000
1506.4080000000	-51.3391813000
1506.4100000000	-51.3356407000
1506.4120000000	-51.3379798000
1506.4140000000	-51.3448597000
1506.4160000000	-51.3496709000
1506.4180000000	-51.3500620000
1506.4200000000	-51.3506525000
1506.4220000000	-51.3518251000
1506.4240000000	-51.3512851000
1506.4260000000	-51.3528355000
1506.4280000000	-51.3649783000
1506.4300000000	-51.3881932000
1506.4320000000	-51.4053033000
1506.4340000000	-51.4009950000
1506.4360000000	-51.3912290000
1506.4380000000	-51.3933563000
1506.4400000000	-51.4009590000
1506.4420000000	-51.4098497000
1506.4440000000	-51.4240208000
1506.4460000000	-51.4378196000
1506.4480000000	-51.4338210000
1506.4500000000	-51.4125070000
1506.4520000000	-51.4003796000
1506.4540000000	-51.4144286000
1506.4560000000	-51.4390312000
1506.4580000000	-51.4571366000
1506.4600000000	-51.4676997000
1506.4620000000	-51.4677639000
1506.4640000000	-51.4637272000
1506.4660000000	-51.4662861000
1506.4680000000	-51.4741333000
1506.4700000000	-51.4820955000
1506.4720000000	-51.4790264000
1506.4740000000	-51.4625059000
1506.4760000000	-51.4566240000
1506.4780000000	-51.4756072000
1506.4800000000	-51.4972292000
1506.4820000000	-51.4994735000
1506.4840000000	-51.4883727000
1506.4860000000	-51.4783238000
1506.4880000000	-51.4864776000
1506.4900000000	-51.5127179000
1506.4920000000	-51.5303525000
1506.4940000000	-51.5277210000
1506.4960000000	-51.5199900000
1506.4980000000	-51.5211118000
1506.5000000000	-51.5257149000
1506.5020000000	-51.5270714000
1506.5040000000	-51.5246669000
1506.5060000000	-51.5176730000
1506.5080000000	-51.5146914000
1506.5100000000	-51.5276463000
1506.5120000000	-51.5500181000
1506.5140000000	-51.5642728000
1506.5160000000	-51.5628090000
1506.5180000000	-51.5568606000
1506.5200000000	-51.5508371000
1506.5220000000	-51.5319158000
1506.5240000000	-51.4990392000
1506.5260000000	-51.4634367000
1506.5280000000	-51.4428215000
1506.5300000000	-51.4500773000
1506.5320000000	-51.4696340000
1506.5340000000	-51.4699119000
1506.5360000000	-51.4480386000
1506.5380000000	-51.4241140000
1506.5400000000	-51.4157631000
1506.5420000000	-51.4335092000
1506.5440000000	-51.4668112000
1506.5460000000	-51.4905681000
1506.5480000000	-51.4976223000
1506.5500000000	-51.4988253000
1506.5520000000	-51.4971634000
1506.5540000000	-51.4986300000
1506.5560000000	-51.5051501000
1506.5580000000	-51.5061753000
1506.5600000000	-51.5045977000
1506.5620000000	-51.5087420000
1506.5640000000	-51.5106119000
1506.5660000000	-51.5090814000
1506.5680000000	-51.5076075000
1506.5700000000	-51.4960308000
1506.5720000000	-51.4838581000
1506.5740000000	-51.4864748000
1506.5760000000	-51.4978498000
1506.5780000000	-51.5033044000
1506.5800000000	-51.4979388000
1506.5820000000	-51.4882998000
1506.5840000000	-51.4859712000
1506.5860000000	-51.4934827000
1506.5880000000	-51.4950476000
1506.5900000000	-51.4866545000
1506.5920000000	-51.4775647000
1506.5940000000	-51.4726951000
1506.5960000000	-51.4794695000
1506.5980000000	-51.4958015000
1506.6000000000	-51.5072124000
1506.6020000000	-51.5081631000
1506.6040000000	-51.5115788000
1506.6060000000	-51.5228154000
1506.6080000000	-51.5329698000
1506.6100000000	-51.5349174000
1506.6120000000	-51.5263321000
1506.6140000000	-51.5186747000
1506.6160000000	-51.5171881000
1506.6180000000	-51.5205725000
1506.6200000000	-51.5312223000
1506.6220000000	-51.5434200000
1506.6240000000	-51.5457128000
1506.6260000000	-51.5389004000
1506.6280000000	-51.5290239000
1506.6300000000	-51.5149940000
1506.6320000000	-51.5003377000
1506.6340000000	-51.4885007000
1506.6360000000	-51.4750482000
1506.6380000000	-51.4611999000
1506.6400000000	-51.4528746000
1506.6420000000	-51.4487115000
1506.6440000000	-51.4409274000
1506.6460000000	-51.4223862000
1506.6480000000	-51.4076005000
1506.6500000000	-51.4148901000
1506.6520000000	-51.4327057000
1506.6540000000	-51.4337696000
1506.6560000000	-51.4098374000
1506.6580000000	-51.3716847000
1506.6600000000	-51.3369420000
1506.6620000000	-51.3295551000
1506.6640000000	-51.3462033000
1506.6660000000	-51.3585147000
1506.6680000000	-51.3515226000
1506.6700000000	-51.3329294000
1506.6720000000	-51.3228247000
1506.6740000000	-51.3299344000
1506.6760000000	-51.3411442000
1506.6780000000	-51.3416124000
1506.6800000000	-51.3383069000
1506.6820000000	-51.3450352000
1506.6840000000	-51.3547136000
1506.6860000000	-51.3552894000
1506.6880000000	-51.3372693000
1506.6900000000	-51.3092959000
1506.6920000000	-51.2952005000
1506.6940000000	-51.3057033000
1506.6960000000	-51.3244917000
1506.6980000000	-51.3228909000
1506.7000000000	-51.3064489000
1506.7020000000	-51.2961919000
1506.7040000000	-51.2972889000
1506.7060000000	-51.3051148000
1506.7080000000	-51.3148925000
1506.7100000000	-51.3202983000
1506.7120000000	-51.3188101000
1506.7140000000	-51.3216218000
1506.7160000000	-51.3394305000
1506.7180000000	-51.3581810000
1506.7200000000	-51.3660509000
1506.7220000000	-51.3759607000
1506.7240000000	-51.3987729000
1506.7260000000	-51.4299674000
1506.7280000000	-51.4504678000
1506.7300000000	-51.4431384000
1506.7320000000	-51.4188132000
1506.7340000000	-51.4024650000
1506.7360000000	-51.4045093000
1506.7380000000	-51.4203397000
1506.7400000000	-51.4347695000
1506.7420000000	-51.4361155000
