# Wavelength [nm]	Power [dBm]
1517.9640000000	-100.0000000000
1517.9660000000	-100.0000000000
1517.9680000000	-100.0000000000
1517.9700000000	-100.0000000000
1517.9720000000	-100.0000000000
1517.9740000000	-100.0000000000
1517.9760000000	-100.0000000000
1517.9780000000	-100.0000000000
1517.9800000000	-100.0000000000
1517.9820000000	-100.0000000000
1517.9840000000	-100.0000000000
1517.9860000000	-100.0000000000
1517.9880000000	-100.0000000000
1517.9900000000	-100.0000000000
1517.9920000000	-100.0000000000
1517.9940000000	-100.0000000000
1517.9960000000	-100.0000000000
1517.9980000000	-100.0000000000
1518.0000000000	-100.0000000000
1518.0020000000	-100.0000000000
1518.0040000000	-100.0000000000
1518.0060000000	-100.0000000000
1518.0080000000	-100.0000000000
1518.0100000000	-100.0000000000
1518.0120000000	-100.0000000000
1518.0140000000	-100.0000000000
1518.0160000000	-100.0000000000
1518.0180000000	-100.0000000000
1518.0200000000	-100.0000000000
1518.0220000000	-100.0000000000
1518.0240000000	-100.0000000000
1518.0260000000	-100.0000000000
1518.0280000000	-100.0000000000
1518.0300000000	-100.0000000000
1518.0320000000	-100.0000000000
1518.0340000000	-100.0000000000
1518.0360000000	-100.0000000000
1518.0380000000	-100.0000000000
1518.0400000000	-100.0000000000
1518.0420000000	-100.0000000000
1518.0440000000	-100.0000000000
1518.0460000000	-89.3841451000
1518.0480000000	-76.0594499000
1518.0500000000	-73.4431939000
1518.0520000000	-71.6595186000
1518.0540000000	-71.3796876000
1518.0560000000	-72.7177957000
1518.0580000000	-75.3656365000
1518.0600000000	-76.8165981000
1518.0620000000	-74.1926701000
1518.0640000000	-72.1897437000
1518.0660000000	-72.5494943000
1518.0680000000	-75.5036227000
1518.0700000000	-100.0000000000
1518.0720000000	-100.0000000000
1518.0740000000	-100.0000000000
1518.0760000000	-100.0000000000
1518.0780000000	-100.0000000000
1518.0800000000	-100.0000000000
1518.0820000000	-100.0000000000
1518.0840000000	-100.0000000000
1518.0860000000	-100.0000000000
1518.0880000000	-100.0000000000
1518.0900000000	-100.0000000000
1518.0920000000	-100.0000000000
1518.0940000000	-100.0000000000
1518.0960000000	-100.0000000000
1518.0980000000	-79.1416587000
1518.1000000000	-75.7292226000
1518.1020000000	-74.4200765000
1518.1040000000	-72.7579266000
1518.1060000000	-71.2702399000
1518.1080000000	-70.1833536000
1518.1100000000	-68.9629414000
1518.1120000000	-68.0628072000
1518.1140000000	-67.6868031000
1518.1160000000	-67.5497485000
1518.1180000000	-67.5625698000
1518.1200000000	-67.5790570000
1518.1220000000	-67.3599250000
1518.1240000000	-67.5706463000
1518.1260000000	-68.3556264000
1518.1280000000	-68.5764231000
1518.1300000000	-68.1932212000
1518.1320000000	-67.8916057000
1518.1340000000	-67.8582336000
1518.1360000000	-67.8501697000
1518.1380000000	-67.4125033000
1518.1400000000	-66.7409398000
1518.1420000000	-66.3758248000
1518.1440000000	-66.4081644000
1518.1460000000	-66.6987712000
1518.1480000000	-67.0902711000
1518.1500000000	-67.1963081000
1518.1520000000	-66.8825338000
1518.1540000000	-66.8549215000
1518.1560000000	-67.5648326000
1518.1580000000	-68.4902450000
1518.1600000000	-68.9226018000
1518.1620000000	-68.6522068000
1518.1640000000	-68.2173086000
1518.1660000000	-67.8530099000
1518.1680000000	-67.1713219000
1518.1700000000	-66.5672390000
1518.1720000000	-66.3069859000
1518.1740000000	-66.3195693000
1518.1760000000	-66.4632178000
1518.1780000000	-66.5218569000
1518.1800000000	-66.3418529000
1518.1820000000	-66.3069121000
1518.1840000000	-66.8616901000
1518.1860000000	-67.7212625000
1518.1880000000	-68.1675543000
1518.1900000000	-67.8601049000
1518.1920000000	-67.2640778000
1518.1940000000	-66.7798813000
1518.1960000000	-66.6049836000
1518.1980000000	-66.9543276000
1518.2000000000	-67.6326709000
1518.2020000000	-67.8407782000
1518.2040000000	-67.5628674000
1518.2060000000	-67.6383687000
1518.2080000000	-68.2721706000
1518.2100000000	-68.7837172000
1518.2120000000	-68.7613523000
1518.2140000000	-68.7654692000
1518.2160000000	-68.5680224000
1518.2180000000	-67.8751581000
1518.2200000000	-67.3568019000
1518.2220000000	-67.4237164000
1518.2240000000	-67.9040086000
1518.2260000000	-68.3525464000
1518.2280000000	-68.5446874000
1518.2300000000	-68.7484290000
1518.2320000000	-68.8921102000
1518.2340000000	-68.2393489000
1518.2360000000	-67.1831774000
1518.2380000000	-66.5378083000
1518.2400000000	-66.3800925000
1518.2420000000	-66.3727556000
1518.2440000000	-66.4088849000
1518.2460000000	-66.5996318000
1518.2480000000	-66.6810887000
1518.2500000000	-66.5639930000
1518.2520000000	-66.7104957000
1518.2540000000	-67.1197810000
1518.2560000000	-67.1250195000
1518.2580000000	-66.6172253000
1518.2600000000	-66.1678539000
1518.2620000000	-66.0493364000
1518.2640000000	-66.1074723000
1518.2660000000	-66.2410755000
1518.2680000000	-66.5530032000
1518.2700000000	-66.6847465000
1518.2720000000	-66.3550983000
1518.2740000000	-66.0561100000
1518.2760000000	-65.8646555000
1518.2780000000	-65.8334919000
1518.2800000000	-66.1261436000
1518.2820000000	-66.6108179000
1518.2840000000	-67.0228136000
1518.2860000000	-67.1731998000
1518.2880000000	-67.4730492000
1518.2900000000	-68.3690247000
1518.2920000000	-69.2579247000
1518.2940000000	-68.9445080000
1518.2960000000	-68.2395230000
1518.2980000000	-67.9511198000
1518.3000000000	-67.7503283000
1518.3020000000	-67.6479748000
1518.3040000000	-68.0900105000
1518.3060000000	-69.0020526000
1518.3080000000	-69.8726598000
1518.3100000000	-70.5286140000
1518.3120000000	-70.9785527000
1518.3140000000	-71.0773824000
1518.3160000000	-70.2897204000
1518.3180000000	-69.3044545000
1518.3200000000	-69.0287581000
1518.3220000000	-68.6280136000
1518.3240000000	-67.3558318000
1518.3260000000	-66.4697704000
1518.3280000000	-66.5548804000
1518.3300000000	-67.0073433000
1518.3320000000	-67.1253200000
1518.3340000000	-66.8883986000
1518.3360000000	-66.6949629000
1518.3380000000	-66.7827594000
1518.3400000000	-67.1074252000
1518.3420000000	-67.5092186000
1518.3440000000	-67.8085701000
1518.3460000000	-67.6775584000
1518.3480000000	-67.2595581000
1518.3500000000	-66.9099286000
1518.3520000000	-66.5984444000
1518.3540000000	-66.0244547000
1518.3560000000	-65.2096967000
1518.3580000000	-64.5855221000
1518.3600000000	-64.3230891000
1518.3620000000	-64.3349214000
1518.3640000000	-64.4086159000
1518.3660000000	-64.2984271000
1518.3680000000	-64.1367447000
1518.3700000000	-64.0664359000
1518.3720000000	-63.9021137000
1518.3740000000	-63.7036450000
1518.3760000000	-63.6966458000
1518.3780000000	-63.8935847000
1518.3800000000	-64.1460430000
1518.3820000000	-64.2379328000
1518.3840000000	-64.1344405000
1518.3860000000	-64.0470760000
1518.3880000000	-64.1624421000
1518.3900000000	-64.4585499000
1518.3920000000	-64.6543600000
1518.3940000000	-64.5600317000
1518.3960000000	-64.3639712000
1518.3980000000	-64.1294015000
1518.4000000000	-63.8086047000
1518.4020000000	-63.5316936000
1518.4040000000	-63.3620806000
1518.4060000000	-63.1869614000
1518.4080000000	-63.0179804000
1518.4100000000	-62.9631191000
1518.4120000000	-62.9860110000
1518.4140000000	-63.0002227000
1518.4160000000	-63.0531377000
1518.4180000000	-63.1740092000
1518.4200000000	-63.2931621000
1518.4220000000	-63.3815434000
1518.4240000000	-63.3497093000
1518.4260000000	-63.1400446000
1518.4280000000	-62.9184881000
1518.4300000000	-62.8087768000
1518.4320000000	-62.7465904000
1518.4340000000	-62.7202354000
1518.4360000000	-62.7752555000
1518.4380000000	-62.8256049000
1518.4400000000	-62.7738993000
1518.4420000000	-62.7050026000
1518.4440000000	-62.6691398000
1518.4460000000	-62.6427901000
1518.4480000000	-62.6885066000
1518.4500000000	-62.8186897000
1518.4520000000	-62.8967058000
1518.4540000000	-62.8607153000
1518.4560000000	-62.8290989000
1518.4580000000	-62.8682722000
1518.4600000000	-62.9148587000
1518.4620000000	-62.9974129000
1518.4640000000	-63.0845842000
1518.4660000000	-63.0613035000
1518.4680000000	-63.0588153000
1518.4700000000	-63.1484866000
1518.4720000000	-63.2483591000
1518.4740000000	-63.3584503000
1518.4760000000	-63.5114461000
1518.4780000000	-63.6832013000
1518.4800000000	-63.7369492000
1518.4820000000	-63.6388271000
1518.4840000000	-63.5620290000
1518.4860000000	-63.6104435000
1518.4880000000	-63.6818053000
1518.4900000000	-63.5978222000
1518.4920000000	-63.3958813000
1518.4940000000	-63.1863233000
1518.4960000000	-62.9956105000
1518.4980000000	-62.9345689000
1518.5000000000	-63.0615118000
1518.5020000000	-63.2479724000
1518.5040000000	-63.3737730000
1518.5060000000	-63.4359399000
1518.5080000000	-63.3827372000
1518.5100000000	-63.2238040000
1518.5120000000	-63.0907422000
1518.5140000000	-63.1091318000
1518.5160000000	-63.2421524000
1518.5180000000	-63.3007330000
1518.5200000000	-63.3107421000
1518.5220000000	-63.5077887000
1518.5240000000	-63.8728472000
1518.5260000000	-64.1091783000
1518.5280000000	-64.1614403000
1518.5300000000	-64.1321594000
1518.5320000000	-64.0589899000
1518.5340000000	-64.0283785000
1518.5360000000	-64.0780899000
1518.5380000000	-64.1408015000
1518.5400000000	-64.1005978000
1518.5420000000	-63.8884629000
1518.5440000000	-63.5917739000
1518.5460000000	-63.4423827000
1518.5480000000	-63.4734155000
1518.5500000000	-63.6196882000
1518.5520000000	-63.9071412000
1518.5540000000	-64.2981405000
1518.5560000000	-64.6647504000
1518.5580000000	-64.9085680000
1518.5600000000	-65.0011721000
1518.5620000000	-65.0604026000
1518.5640000000	-65.1463768000
1518.5660000000	-65.3311376000
1518.5680000000	-65.7162903000
1518.5700000000	-65.9360263000
1518.5720000000	-66.0006554000
1518.5740000000	-66.2129223000
1518.5760000000	-66.3839345000
1518.5780000000	-66.3147342000
1518.5800000000	-66.1927585000
1518.5820000000	-66.3461784000
1518.5840000000	-66.6608740000
1518.5860000000	-66.7078184000
1518.5880000000	-66.4425100000
1518.5900000000	-66.0120800000
1518.5920000000	-65.6301815000
1518.5940000000	-65.7017326000
1518.5960000000	-66.1231417000
1518.5980000000	-66.5208579000
1518.6000000000	-67.1569539000
1518.6020000000	-68.3318607000
1518.6040000000	-69.7835322000
1518.6060000000	-71.4826277000
1518.6080000000	-72.4383067000
1518.6100000000	-72.0494738000
1518.6120000000	-72.8864694000
1518.6140000000	-76.6669804000
1518.6160000000	-92.1973060000
1518.6180000000	-84.9601096000
1518.6200000000	-77.5772342000
1518.6220000000	-74.5048614000
1518.6240000000	-72.5086165000
1518.6260000000	-72.5873890000
1518.6280000000	-74.8957007000
1518.6300000000	-77.0042990000
1518.6320000000	-78.6771971000
1518.6340000000	-100.0000000000
1518.6360000000	-100.0000000000
1518.6380000000	-100.0000000000
1518.6400000000	-100.0000000000
1518.6420000000	-79.6052212000
1518.6440000000	-76.5283646000
1518.6460000000	-78.9023153000
1518.6480000000	-100.0000000000
1518.6500000000	-100.0000000000
1518.6520000000	-100.0000000000
1518.6540000000	-100.0000000000
1518.6560000000	-100.0000000000
1518.6580000000	-100.0000000000
1518.6600000000	-100.0000000000
1518.6620000000	-100.0000000000
1518.6640000000	-100.0000000000
1518.6660000000	-100.0000000000
1518.6680000000	-100.0000000000
1518.6700000000	-100.0000000000
1518.6720000000	-100.0000000000
1518.6740000000	-100.0000000000
1518.6760000000	-100.0000000000
1518.6780000000	-100.0000000000
1518.6800000000	-100.0000000000
1518.6820000000	-100.0000000000
1518.6840000000	-100.0000000000
1518.6860000000	-100.0000000000
1518.6880000000	-100.0000000000
1518.6900000000	-100.0000000000
1518.6920000000	-100.0000000000
1518.6940000000	-100.0000000000
1518.6960000000	-100.0000000000
1518.6980000000	-100.0000000000
1518.7000000000	-100.0000000000
1518.7020000000	-100.0000000000
1518.7040000000	-100.0000000000
1518.7060000000	-100.0000000000
1518.7080000000	-100.0000000000
1518.7100000000	-100.0000000000
1518.7120000000	-100.0000000000
1518.7140000000	-100.0000000000
1518.7160000000	-100.0000000000
1518.7180000000	-100.0000000000
1518.7200000000	-100.0000000000
1518.7220000000	-100.0000000000
1518.7240000000	-100.0000000000
1518.7260000000	-100.0000000000
1518.7280000000	-100.0000000000
1518.7300000000	-100.0000000000
1518.7320000000	-100.0000000000
1518.7340000000	-100.0000000000
1518.7360000000	-100.0000000000
1518.7380000000	-100.0000000000
1518.7400000000	-100.0000000000
1518.7420000000	-100.0000000000
1518.7440000000	-100.0000000000
1518.7460000000	-100.0000000000
1518.7480000000	-100.0000000000
1518.7500000000	-100.0000000000
1518.7520000000	-100.0000000000
1518.7540000000	-100.0000000000
1518.7560000000	-100.0000000000
1518.7580000000	-100.0000000000
1518.7600000000	-100.0000000000
1518.7620000000	-100.0000000000
1518.7640000000	-100.0000000000
1518.7660000000	-100.0000000000
1518.7680000000	-100.0000000000
1518.7700000000	-100.0000000000
1518.7720000000	-100.0000000000
1518.7740000000	-100.0000000000
1518.7760000000	-100.0000000000
1518.7780000000	-100.0000000000
1518.7800000000	-100.0000000000
1518.7820000000	-100.0000000000
1518.7840000000	-100.0000000000
1518.7860000000	-100.0000000000
1518.7880000000	-100.0000000000
1518.7900000000	-100.0000000000
1518.7920000000	-100.0000000000
1518.7940000000	-100.0000000000
1518.7960000000	-100.0000000000
1518.7980000000	-100.0000000000
1518.8000000000	-100.0000000000
1518.8020000000	-100.0000000000
1518.8040000000	-100.0000000000
1518.8060000000	-100.0000000000
1518.8080000000	-100.0000000000
1518.8100000000	-100.0000000000
1518.8120000000	-100.0000000000
1518.8140000000	-79.5538710000
1518.8160000000	-75.1871571000
1518.8180000000	-76.5750214000
1518.8200000000	-89.0829280000
1518.8220000000	-100.0000000000
1518.8240000000	-100.0000000000
1518.8260000000	-100.0000000000
1518.8280000000	-100.0000000000
1518.8300000000	-100.0000000000
1518.8320000000	-100.0000000000
1518.8340000000	-100.0000000000
1518.8360000000	-100.0000000000
1518.8380000000	-100.0000000000
1518.8400000000	-100.0000000000
1518.8420000000	-100.0000000000
1518.8440000000	-100.0000000000
1518.8460000000	-100.0000000000
1518.8480000000	-100.0000000000
1518.8500000000	-100.0000000000
1518.8520000000	-100.0000000000
1518.8540000000	-100.0000000000
1518.8560000000	-100.0000000000
1518.8580000000	-100.0000000000
1518.8600000000	-100.0000000000
1518.8620000000	-100.0000000000
1518.8640000000	-100.0000000000
1518.8660000000	-100.0000000000
1518.8680000000	-100.0000000000
1518.8700000000	-100.0000000000
1518.8720000000	-100.0000000000
1518.8740000000	-100.0000000000
1518.8760000000	-100.0000000000
1518.8780000000	-100.0000000000
1518.8800000000	-100.0000000000
1518.8820000000	-100.0000000000
1518.8840000000	-100.0000000000
1518.8860000000	-100.0000000000
1518.8880000000	-100.0000000000
1518.8900000000	-100.0000000000
1518.8920000000	-100.0000000000
1518.8940000000	-100.0000000000
1518.8960000000	-100.0000000000
1518.8980000000	-100.0000000000
1518.9000000000	-100.0000000000
1518.9020000000	-100.0000000000
1518.9040000000	-100.0000000000
1518.9060000000	-100.0000000000
1518.9080000000	-100.0000000000
1518.9100000000	-100.0000000000
1518.9120000000	-100.0000000000
1518.9140000000	-100.0000000000
1518.9160000000	-100.0000000000
1518.9180000000	-100.0000000000
1518.9200000000	-100.0000000000
1518.9220000000	-100.0000000000
1518.9240000000	-100.0000000000
1518.9260000000	-100.0000000000
1518.9280000000	-100.0000000000
1518.9300000000	-100.0000000000
1518.9320000000	-100.0000000000
1518.9340000000	-100.0000000000
1518.9360000000	-100.0000000000
1518.9380000000	-100.0000000000
1518.9400000000	-100.0000000000
1518.9420000000	-100.0000000000
1518.9440000000	-100.0000000000
1518.9460000000	-100.0000000000
1518.9480000000	-100.0000000000
1518.9500000000	-100.0000000000
1518.9520000000	-100.0000000000
1518.9540000000	-100.0000000000
1518.9560000000	-100.0000000000
1518.9580000000	-100.0000000000
1518.9600000000	-100.0000000000
1518.9620000000	-100.0000000000
1518.9640000000	-100.0000000000
1518.9660000000	-100.0000000000
1518.9680000000	-100.0000000000
1518.9700000000	-100.0000000000
1518.9720000000	-100.0000000000
1518.9740000000	-100.0000000000
1518.9760000000	-100.0000000000
1518.9780000000	-100.0000000000
1518.9800000000	-100.0000000000
1518.9820000000	-100.0000000000
1518.9840000000	-100.0000000000
1518.9860000000	-100.0000000000
1518.9880000000	-100.0000000000
1518.9900000000	-100.0000000000
1518.9920000000	-100.0000000000
1518.9940000000	-100.0000000000
1518.9960000000	-100.0000000000
1518.9980000000	-100.0000000000
1519.0000000000	-100.0000000000
1519.0020000000	-100.0000000000
1519.0040000000	-100.0000000000
1519.0060000000	-100.0000000000
1519.0080000000	-100.0000000000
1519.0100000000	-100.0000000000
1519.0120000000	-100.0000000000
1519.0140000000	-100.0000000000
1519.0160000000	-100.0000000000
1519.0180000000	-100.0000000000
1519.0200000000	-100.0000000000
1519.0220000000	-100.0000000000
1519.0240000000	-100.0000000000
1519.0260000000	-100.0000000000
1519.0280000000	-100.0000000000
1519.0300000000	-100.0000000000
1519.0320000000	-100.0000000000
1519.0340000000	-100.0000000000
1519.0360000000	-100.0000000000
1519.0380000000	-100.0000000000
1519.0400000000	-100.0000000000
1519.0420000000	-100.0000000000
1519.0440000000	-100.0000000000
1519.0460000000	-100.0000000000
1519.0480000000	-100.0000000000
1519.0500000000	-100.0000000000
1519.0520000000	-100.0000000000
1519.0540000000	-100.0000000000
1519.0560000000	-100.0000000000
1519.0580000000	-100.0000000000
1519.0600000000	-100.0000000000
1519.0620000000	-100.0000000000
1519.0640000000	-100.0000000000
1519.0660000000	-100.0000000000
1519.0680000000	-100.0000000000
1519.0700000000	-100.0000000000
1519.0720000000	-100.0000000000
1519.0740000000	-100.0000000000
1519.0760000000	-100.0000000000
1519.0780000000	-100.0000000000
1519.0800000000	-100.0000000000
1519.0820000000	-100.0000000000
1519.0840000000	-100.0000000000
1519.0860000000	-100.0000000000
1519.0880000000	-100.0000000000
1519.0900000000	-100.0000000000
1519.0920000000	-100.0000000000
1519.0940000000	-100.0000000000
1519.0960000000	-100.0000000000
1519.0980000000	-100.0000000000
1519.1000000000	-100.0000000000
1519.1020000000	-100.0000000000
1519.1040000000	-100.0000000000
1519.1060000000	-100.0000000000
1519.1080000000	-100.0000000000
1519.1100000000	-100.0000000000
1519.1120000000	-100.0000000000
1519.1140000000	-100.0000000000
1519.1160000000	-100.0000000000
1519.1180000000	-100.0000000000
1519.1200000000	-100.0000000000
1519.1220000000	-100.0000000000
1519.1240000000	-100.0000000000
1519.1260000000	-100.0000000000
1519.1280000000	-100.0000000000
1519.1300000000	-100.0000000000
1519.1320000000	-100.0000000000
1519.1340000000	-100.0000000000
1519.1360000000	-100.0000000000
1519.1380000000	-100.0000000000
1519.1400000000	-77.5377944000
1519.1420000000	-74.6525469000
1519.1440000000	-74.8858217000
1519.1460000000	-76.6602503000
1519.1480000000	-75.7877691000
1519.1500000000	-73.2823915000
1519.1520000000	-72.2599510000
1519.1540000000	-72.9665092000
1519.1560000000	-74.3064778000
1519.1580000000	-73.6103467000
1519.1600000000	-71.7104273000
1519.1620000000	-70.6505591000
1519.1640000000	-70.2331045000
1519.1660000000	-70.0985159000
1519.1680000000	-70.2348583000
1519.1700000000	-70.8166555000
1519.1720000000	-71.7540855000
1519.1740000000	-72.3975739000
1519.1760000000	-72.1633357000
1519.1780000000	-70.9975668000
1519.1800000000	-70.1563931000
1519.1820000000	-70.7221013000
1519.1840000000	-72.8587849000
1519.1860000000	-76.3636741000
1519.1880000000	-77.6927853000
1519.1900000000	-74.8747084000
1519.1920000000	-73.5418317000
1519.1940000000	-73.6441148000
1519.1960000000	-74.7664643000
1519.1980000000	-75.9289181000
1519.2000000000	-73.8695412000
1519.2020000000	-71.8447410000
1519.2040000000	-71.2603158000
1519.2060000000	-70.8158798000
1519.2080000000	-70.5551691000
1519.2100000000	-71.0992066000
1519.2120000000	-71.4114099000
1519.2140000000	-70.9275629000
1519.2160000000	-70.0689634000
1519.2180000000	-69.0634725000
1519.2200000000	-68.4340815000
1519.2220000000	-68.3929948000
1519.2240000000	-68.9027279000
1519.2260000000	-69.6746994000
1519.2280000000	-69.8095584000
1519.2300000000	-69.2134584000
1519.2320000000	-69.3241596000
1519.2340000000	-71.1894310000
1519.2360000000	-74.6678158000
1519.2380000000	-75.9069160000
1519.2400000000	-73.7789961000
1519.2420000000	-71.6217038000
1519.2440000000	-69.8099501000
1519.2460000000	-68.7398840000
1519.2480000000	-68.5720817000
1519.2500000000	-68.9756498000
1519.2520000000	-69.1523376000
1519.2540000000	-68.9863048000
1519.2560000000	-69.1035531000
1519.2580000000	-69.0241060000
1519.2600000000	-68.3406031000
1519.2620000000	-68.0016687000
1519.2640000000	-68.2468129000
1519.2660000000	-68.5297514000
1519.2680000000	-68.4678548000
1519.2700000000	-67.8877736000
1519.2720000000	-67.4407748000
1519.2740000000	-67.7653515000
1519.2760000000	-68.7782985000
1519.2780000000	-69.9228009000
1519.2800000000	-70.5352428000
1519.2820000000	-70.5071414000
1519.2840000000	-70.0200626000
1519.2860000000	-69.6346955000
1519.2880000000	-69.8007822000
1519.2900000000	-70.1747914000
1519.2920000000	-69.9458192000
1519.2940000000	-69.0556511000
1519.2960000000	-68.3112329000
1519.2980000000	-68.1569933000
1519.3000000000	-68.2406407000
1519.3020000000	-68.0716423000
1519.3040000000	-67.6580381000
1519.3060000000	-67.3253582000
1519.3080000000	-67.3215920000
1519.3100000000	-67.5026756000
1519.3120000000	-67.7863310000
1519.3140000000	-68.2264151000
1519.3160000000	-68.6946739000
1519.3180000000	-69.1764442000
1519.3200000000	-69.4580793000
1519.3220000000	-69.4271951000
1519.3240000000	-69.7475503000
1519.3260000000	-70.3531890000
1519.3280000000	-70.3698721000
1519.3300000000	-69.8353714000
1519.3320000000	-69.1977690000
1519.3340000000	-68.7906743000
1519.3360000000	-68.7699629000
1519.3380000000	-68.9074523000
1519.3400000000	-69.0268462000
1519.3420000000	-68.9102482000
1519.3440000000	-68.5963848000
1519.3460000000	-68.5106290000
1519.3480000000	-69.0477546000
1519.3500000000	-70.6658337000
1519.3520000000	-72.8233626000
1519.3540000000	-73.0909120000
1519.3560000000	-72.4299097000
1519.3580000000	-72.7225840000
1519.3600000000	-74.1070561000
1519.3620000000	-76.8756373000
1519.3640000000	-100.0000000000
1519.3660000000	-100.0000000000
1519.3680000000	-100.0000000000
1519.3700000000	-100.0000000000
1519.3720000000	-100.0000000000
1519.3740000000	-100.0000000000
1519.3760000000	-77.9527981000
1519.3780000000	-78.5252232000
1519.3800000000	-100.0000000000
1519.3820000000	-100.0000000000
1519.3840000000	-100.0000000000
1519.3860000000	-100.0000000000
1519.3880000000	-100.0000000000
1519.3900000000	-100.0000000000
1519.3920000000	-83.8978064000
1519.3940000000	-100.0000000000
1519.3960000000	-100.0000000000
1519.3980000000	-100.0000000000
1519.4000000000	-84.3006321000
1519.4020000000	-78.3870861000
1519.4040000000	-74.6645414000
1519.4060000000	-72.8456473000
1519.4080000000	-72.2699980000
1519.4100000000	-71.5379617000
1519.4120000000	-70.9320468000
1519.4140000000	-71.0678273000
1519.4160000000	-72.2810475000
1519.4180000000	-75.0878009000
1519.4200000000	-79.7090724000
1519.4220000000	-79.7077656000
1519.4240000000	-74.9771930000
1519.4260000000	-72.1627442000
1519.4280000000	-71.5250902000
1519.4300000000	-72.4589221000
1519.4320000000	-72.6434142000
1519.4340000000	-71.1195513000
1519.4360000000	-70.2300629000
1519.4380000000	-70.1939500000
1519.4400000000	-70.1146317000
1519.4420000000	-69.9590378000
1519.4440000000	-70.0073458000
1519.4460000000	-70.1011809000
1519.4480000000	-69.9795962000
1519.4500000000	-69.3239683000
1519.4520000000	-68.7000551000
1519.4540000000	-68.5295310000
1519.4560000000	-68.5236034000
1519.4580000000	-68.8476005000
1519.4600000000	-69.5104611000
1519.4620000000	-69.3574542000
1519.4640000000	-68.2766418000
1519.4660000000	-67.7212895000
1519.4680000000	-68.2221822000
1519.4700000000	-69.3175768000
1519.4720000000	-69.9035606000
1519.4740000000	-69.5473244000
1519.4760000000	-68.9340683000
1519.4780000000	-68.5825413000
1519.4800000000	-68.3727986000
1519.4820000000	-68.2231454000
1519.4840000000	-68.6659527000
1519.4860000000	-69.7883446000
1519.4880000000	-70.3418117000
1519.4900000000	-69.4722788000
1519.4920000000	-68.5609922000
1519.4940000000	-68.4736812000
1519.4960000000	-68.9382315000
1519.4980000000	-69.2300426000
1519.5000000000	-69.5484180000
1519.5020000000	-70.4758754000
1519.5040000000	-71.8049241000
1519.5060000000	-73.1106502000
1519.5080000000	-73.3774317000
1519.5100000000	-72.7644457000
1519.5120000000	-72.4153075000
1519.5140000000	-70.9693181000
1519.5160000000	-69.1728202000
1519.5180000000	-68.0321480000
1519.5200000000	-67.2938652000
1519.5220000000	-67.1428925000
1519.5240000000	-67.2812863000
1519.5260000000	-67.1739406000
1519.5280000000	-67.1404707000
1519.5300000000	-67.5347772000
1519.5320000000	-68.3388935000
1519.5340000000	-69.3052052000
1519.5360000000	-69.9488041000
1519.5380000000	-70.0376116000
1519.5400000000	-70.1529779000
1519.5420000000	-70.9953927000
1519.5440000000	-71.7549494000
1519.5460000000	-70.8929237000
1519.5480000000	-69.6461866000
1519.5500000000	-69.0228466000
1519.5520000000	-69.0018447000
1519.5540000000	-69.5364949000
1519.5560000000	-70.0514799000
1519.5580000000	-69.7108683000
1519.5600000000	-68.8579242000
1519.5620000000	-68.2544238000
1519.5640000000	-68.0680997000
1519.5660000000	-67.9111925000
1519.5680000000	-67.7263549000
1519.5700000000	-67.6659070000
1519.5720000000	-67.7710460000
1519.5740000000	-68.1247990000
1519.5760000000	-68.5202019000
1519.5780000000	-68.6860004000
1519.5800000000	-68.7016402000
1519.5820000000	-68.7155790000
1519.5840000000	-69.0364891000
1519.5860000000	-70.2224682000
1519.5880000000	-72.4962167000
1519.5900000000	-75.9503059000
1519.5920000000	-79.0958956000
1519.5940000000	-75.5970233000
1519.5960000000	-72.7483828000
1519.5980000000	-73.0429325000
1519.6000000000	-76.4922653000
1519.6020000000	-81.1139667000
1519.6040000000	-100.0000000000
1519.6060000000	-100.0000000000
1519.6080000000	-100.0000000000
1519.6100000000	-100.0000000000
1519.6120000000	-100.0000000000
1519.6140000000	-100.0000000000
1519.6160000000	-100.0000000000
1519.6180000000	-100.0000000000
1519.6200000000	-100.0000000000
1519.6220000000	-100.0000000000
1519.6240000000	-100.0000000000
1519.6260000000	-100.0000000000
1519.6280000000	-100.0000000000
1519.6300000000	-100.0000000000
1519.6320000000	-100.0000000000
1519.6340000000	-100.0000000000
1519.6360000000	-100.0000000000
1519.6380000000	-100.0000000000
1519.6400000000	-100.0000000000
1519.6420000000	-100.0000000000
1519.6440000000	-100.0000000000
1519.6460000000	-100.0000000000
1519.6480000000	-100.0000000000
1519.6500000000	-100.0000000000
1519.6520000000	-100.0000000000
1519.6540000000	-100.0000000000
1519.6560000000	-100.0000000000
1519.6580000000	-100.0000000000
1519.6600000000	-100.0000000000
1519.6620000000	-100.0000000000
1519.6640000000	-100.0000000000
1519.6660000000	-100.0000000000
1519.6680000000	-100.0000000000
1519.6700000000	-100.0000000000
1519.6720000000	-100.0000000000
1519.6740000000	-100.0000000000
1519.6760000000	-100.0000000000
1519.6780000000	-100.0000000000
1519.6800000000	-100.0000000000
1519.6820000000	-100.0000000000
1519.6840000000	-100.0000000000
1519.6860000000	-100.0000000000
1519.6880000000	-100.0000000000
1519.6900000000	-100.0000000000
1519.6920000000	-100.0000000000
1519.6940000000	-100.0000000000
1519.6960000000	-100.0000000000
1519.6980000000	-100.0000000000
1519.7000000000	-100.0000000000
1519.7020000000	-100.0000000000
1519.7040000000	-100.0000000000
1519.7060000000	-85.2275189000
1519.7080000000	-75.1558675000
